Info : 377 948 ftdi.c:301 ftdi_speed(): ftdi: if you experience problems at higher adapter clocks, try the command "ftdi_tdo_sample_edge falling"
Info : 380 948 core.c:1479 adapter_init(): clock speed 10000 kHz
Info : 389 1449 core.c:1037 jtag_examine_chain_display(): JTAG tap: nds.tap tap/device found: 0x1000563d (mfg: 0x31e (Andes Technology Corporation), part: 0x0005, ver: 0x1)
User : 656 1592 command.c:546 command_print(): configure: bak_debug_buf = 0x00200000
Debug: 657 1593 nds32_v5_cmd.c:502 handle_ndsv5_configure_command(): p_nds_bak_debug_buffer_start = 0xffd90008, p_nds_bak_debug_buffer_end = 0xfff90008
User : 660 1593 command.c:546 command_print(): configure: tdesc_bit ndsv5_tdesc_bitfield.xml
User : 663 1593 command.c:546 command_print(): configure: aligned_access
User : 666 1593 command.c:546 command_print(): configure: reg_symbolic_name
User : 669 1593 command.c:546 command_print(): configure: scan_retry_times = 0x00000003
User : 672 1593 command.c:546 command_print(): configure: jtag_scans_optimize = 0x00000004
User : 677 1593 command.c:546 command_print(): configure: jtag_max_scans = 0x00000040
User : 680 1593 command.c:546 command_print(): configure: dis_condition_break = 0x00000001
User : 683 1593 command.c:546 command_print(): configure: wip_bytes_per_dot = 0x00002000
User : 686 1593 command.c:546 command_print(): configure: dmi_quick_access = 0x00000000
User : 689 1593 command.c:546 command_print(): configure: dmi_access_mem = 0x00000000
User : 693 1593 command.c:546 command_print(): configure: log_file_size = 0x00a00000
User : 696 1593 command.c:546 command_print(): configure: desc Andes_v4.5.1_BUILD_ID_2019051618
User : 699 1594 command.c:546 command_print(): configure: burn_port 2354
Info : 701 1594 server.c:337 add_service(): Listening on port 2354 for burner connections
User : 704 1594 command.c:546 command_print(): configure: halt_on_reset = 0x00000000
Info : 709 1594 server.c:337 add_service(): Listening on port 6666 for tcl connections
Info : 710 1594 server.c:337 add_service(): Listening on port 4444 for telnet connections
Info : 757 1596 core.c:1037 jtag_examine_chain_display(): JTAG tap: nds.tap tap/device found: 0x1000563d (mfg: 0x31e (Andes Technology Corporation), part: 0x0005, ver: 0x1)
Error: 845 1609 riscv-013.c:857 execute_abstract_command(): command 0x321008 failed; abstractcs=0x8000304
Debug: 860 1627 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[misa] = 0x40901105 
Debug: 862 1628 nds32_v5_cmd.c:1784 ndsv5_redefine_CSR_name(): ndsv5_redefine_CSR_name
Debug: 1081 1629 nds32_v5_cmd.c:1859 ndsv5_redefine_GPR_FPU_name(): 59, fs10
Debug: 1082 1629 nds32_v5_cmd.c:1859 ndsv5_redefine_GPR_FPU_name(): 60, fs11
Debug: 1083 1629 nds32_v5_cmd.c:1859 ndsv5_redefine_GPR_FPU_name(): 61, ft8
Debug: 1084 1629 nds32_v5_cmd.c:1859 ndsv5_redefine_GPR_FPU_name(): 62, ft9
Debug: 1085 1629 nds32_v5_cmd.c:1859 ndsv5_redefine_GPR_FPU_name(): 63, ft10
Debug: 1086 1629 nds32_v5_cmd.c:1859 ndsv5_redefine_GPR_FPU_name(): 64, ft11
Debug: 1103 1631 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[tselect] = 0x0 
Debug: 1112 1632 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[tselect] <- 0x0 
Debug: 1135 1635 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[tselect] = 0x0 
Debug: 1151 1637 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[tdata1] = 0x21800000 
Debug: 1160 1638 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[tselect] <- 0x1 
Debug: 1183 1641 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[tselect] = 0x1 
Debug: 1199 1643 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[tdata1] = 0x21800000 
Debug: 1208 1644 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[tselect] <- 0x2 
Debug: 1231 1646 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[tselect] = 0x2 
Debug: 1247 1648 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[tdata1] = 0x21800000 
Debug: 1256 1649 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[tselect] <- 0x3 
Debug: 1279 1651 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[tselect] = 0x3 
Debug: 1295 1654 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[tdata1] = 0x21800000 
Debug: 1304 1655 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[tselect] <- 0x4 
Debug: 1327 1657 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[tselect] = 0x4 
Debug: 1343 1659 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[tdata1] = 0x21800000 
Debug: 1352 1660 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[tselect] <- 0x5 
Debug: 1375 1663 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[tselect] = 0x5 
Debug: 1391 1664 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[tdata1] = 0x21800000 
Debug: 1400 1665 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[tselect] <- 0x6 
Debug: 1423 1668 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[tselect] = 0x6 
Debug: 1439 1670 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[tdata1] = 0x21800000 
Debug: 1448 1671 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[tselect] <- 0x7 
Debug: 1471 1673 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[tselect] = 0x7 
Debug: 1487 1675 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[tdata1] = 0x21800000 
Debug: 1496 1676 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[tselect] <- 0x8 
Debug: 1519 1678 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[tselect] = 0x0 
Debug: 1528 1679 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[tselect] <- 0x0 
Info : 1537 1680 riscv.c:2310 riscv_enumerate_triggers(): [0] Found 8 triggers
Debug: 1571 1683 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x400006c3  xdebugver=0x1 stopcycle stoptime cause=0x3 prv=0x3
Debug: 1580 1684 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dcsr] <- 0x400006c3  xdebugver=0x1 stopcycle stoptime cause=0x3 prv=0x3
Info : 1615 1688 riscv-013.c:1861 examine(): Examined RISC-V core; found 1 harts
Info : 1616 1688 riscv-013.c:1866 examine():  [nds.tap] hart 0: XLEN=32, 8 triggers
Debug: 1617 1688 nds32_v5_cmd.c:2415 ndsv5_handle_examine(): ndsv5_handle_examine
Debug: 1619 1688 nds32_v5_cmd.c:2391 ndsv5_callback_event_handler(): event = 0x00000012, EXAMINE_END
Debug: 1630 1690 nds32_v5_cmd.c:1360 ndsv5_handle_poll(): target->state = running
Info : 1680 1695 server.c:337 add_service(): Listening on port 1111 for gdb connections
Info : 43918 481167 server.c:101 add_connection(): accepting 'telnet' connection on tcp/4444
User : 44013 481903 command.c:546 command_print(): configure: targetburn_targetnum = 0x00000000
Info : 44035 482408 core.c:1037 jtag_examine_chain_display(): JTAG tap: nds.tap tap/device found: 0x1000563d (mfg: 0x31e (Andes Technology Corporation), part: 0x0005, ver: 0x1)
Debug: 44085 483424 nds32_v5_cmd.c:1357 ndsv5_handle_poll(): target->state = halted, target->debug_reason = undefined
Debug: 44122 483434 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x400006c3  xdebugver=0x1 stopcycle stoptime cause=0x3 prv=0x3
Debug: 44135 483435 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x0 
Debug: 44144 483437 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 44169 483439 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0xf0100000 
Debug: 44196 483443 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x41452500 
Debug: 44206 483444 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x0 
Debug: 44223 483445 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 44232 483446 riscv-013.c:3139 read_memory(): reading 1 words of 4 bytes from 0xf0100000 = 0x41452500
User : 44233 483446 command.c:546 command_print(): 0xf0100000: 41452500 
Debug: 44270 483452 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x400006c3  xdebugver=0x1 stopcycle stoptime cause=0x3 prv=0x3
Debug: 44283 483452 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x0 
Debug: 44292 483453 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 44317 483454 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0xf01000 
Debug: 44344 483457 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 44354 483458 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x0 
Debug: 44371 483460 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 44380 483461 riscv-013.c:3139 read_memory(): reading 1 words of 4 bytes from 0xf01000 = 0x00000000
User : 44381 483461 command.c:546 command_print(): 0x00f01000: 00000000 
Info : 44382 483462 server.c:558 server_loop(): dropped 'telnet' connection
Info : 83737 1056158 server.c:101 add_connection(): accepting 'telnet' connection on tcp/4444
User : 83805 1056864 command.c:546 command_print(): configure: targetburn_targetnum = 0x00000000
Info : 83825 1057369 core.c:1037 jtag_examine_chain_display(): JTAG tap: nds.tap tap/device found: 0x1000563d (mfg: 0x31e (Andes Technology Corporation), part: 0x0005, ver: 0x1)
Debug: 83911 1058392 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x400006c3  xdebugver=0x1 stopcycle stoptime cause=0x3 prv=0x3
Debug: 83924 1058394 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x0 
Debug: 83933 1058395 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 83958 1058396 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0xf0100000 
Debug: 83985 1058400 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x41452500 
Debug: 83995 1058401 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x0 
Debug: 84012 1058403 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 84021 1058403 riscv-013.c:3139 read_memory(): reading 1 words of 4 bytes from 0xf0100000 = 0x41452500
User : 84022 1058403 command.c:546 command_print(): 0xf0100000: 41452500 
Debug: 84059 1058411 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x400006c3  xdebugver=0x1 stopcycle stoptime cause=0x3 prv=0x3
Debug: 84072 1058412 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x0 
Debug: 84081 1058413 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 84106 1058414 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0xf01000 
Debug: 84133 1058417 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 84143 1058418 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x0 
Debug: 84160 1058421 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 84169 1058422 riscv-013.c:3139 read_memory(): reading 1 words of 4 bytes from 0xf01000 = 0x00000000
User : 84170 1058422 command.c:546 command_print(): 0x00f01000: 00000000 
Info : 84171 1058423 server.c:558 server_loop(): dropped 'telnet' connection
Info : 94826 1213409 server.c:101 add_connection(): accepting 'telnet' connection on tcp/4444
User : 94894 1214115 command.c:546 command_print(): configure: targetburn_targetnum = 0x00000000
Info : 94914 1214619 core.c:1037 jtag_examine_chain_display(): JTAG tap: nds.tap tap/device found: 0x1000563d (mfg: 0x31e (Andes Technology Corporation), part: 0x0005, ver: 0x1)
Debug: 95000 1215643 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x400006c3  xdebugver=0x1 stopcycle stoptime cause=0x3 prv=0x3
Debug: 95013 1215644 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x0 
Debug: 95022 1215645 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 95047 1215647 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0xf0100000 
Debug: 95074 1215650 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x41452500 
Debug: 95084 1215652 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x0 
Debug: 95101 1215654 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 95110 1215655 riscv-013.c:3139 read_memory(): reading 1 words of 4 bytes from 0xf0100000 = 0x41452500
User : 95111 1215655 command.c:546 command_print(): 0xf0100000: 41452500 
Debug: 95148 1215662 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x400006c3  xdebugver=0x1 stopcycle stoptime cause=0x3 prv=0x3
Debug: 95161 1215663 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x0 
Debug: 95170 1215663 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 95195 1215664 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0xf01000 
Debug: 95222 1215667 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 95232 1215668 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x0 
Debug: 95249 1215670 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 95258 1215670 riscv-013.c:3139 read_memory(): reading 1 words of 4 bytes from 0xf01000 = 0x00000000
User : 95259 1215670 command.c:546 command_print(): 0x00f01000: 00000000 
Info : 95287 1216182 core.c:1037 jtag_examine_chain_display(): JTAG tap: nds.tap tap/device found: 0x1000563d (mfg: 0x31e (Andes Technology Corporation), part: 0x0005, ver: 0x1)
User : 95353 1217203 command.c:546 command_print(): configure: algorithm_bin = /home/yunkai/amazon-freertos/vendors/andes/tools/target_bin/target_SPI_v5_32.bin
Debug: 95360 1217205 nds32_v5_cmd.c:1816 ndsv5_get_CSR_name(): micm_cfg
Debug: 95375 1217207 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[csr4032] = 0x492cb 
Debug: 95377 1217207 nds32_v5_cmd.c:385 handle_ndsv5_configure_command(): micm_cfg = 0x492cb
Debug: 95378 1217207 nds32_v5_cmd.c:388 handle_ndsv5_configure_command(): Enabling ILM
Debug: 95379 1217207 nds32_v5_cmd.c:1816 ndsv5_get_CSR_name(): milmb
Debug: 95394 1217210 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[csr1984] = 0x1 
User : 95411 1217312 command.c:546 command_print(): tracer:0;profiling:1;disbus:0;exception:1;targetburn:1;pwr:0;q_access_mode:1
Info : 95427 1217326 nds_spiflash.c:1184 ndsspi_algorithm_apis_init(): filename: /home/yunkai/amazon-freertos/vendors/andes/tools/target_bin/target_SPI_v5_32.bin
Debug: 95465 1217332 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x400006c3  xdebugver=0x1 stopcycle stoptime cause=0x3 prv=0x3
Debug: 95469 1217332 riscv-013.c:3821 write_memory(): writing 11333 words of 4 bytes to 0x00000000 = 0x0001a835
Debug: 95479 1217333 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x0 
Debug: 95488 1217334 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 95501 1217334 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x0 
Debug: 108078 1217588 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 108087 1217589 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x0 
Debug: 108153 1217616 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x400006c3  xdebugver=0x1 stopcycle stoptime cause=0x3 prv=0x3
Debug: 108157 1217616 riscv-013.c:3821 write_memory(): writing 5 words of 4 bytes to 0x00003108 = 0x61297a06
Debug: 108167 1217617 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x0 
Debug: 108176 1217618 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 108189 1217618 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x3108 
Debug: 108220 1217621 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 108229 1217622 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x0 
Debug: 108274 1217626 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x400006c3  xdebugver=0x1 stopcycle stoptime cause=0x3 prv=0x3
Debug: 108278 1217626 riscv-013.c:3821 write_memory(): writing 1 words of 2 bytes to 0x0000311c = 0x000002e4
Debug: 108288 1217627 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x0 
Debug: 108297 1217628 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 108310 1217628 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x311c 
Debug: 108334 1217631 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 108343 1217632 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x0 
Debug: 108381 1217635 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x80000000 
Debug: 108399 1217636 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[x17] = 0x0 
Debug: 108410 1217637 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[x17] <- 0x0 
Debug: 108420 1217638 nds32_v5_cmd.c:1816 ndsv5_get_CSR_name(): mstatus
Debug: 108435 1217640 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 108446 1217641 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[mstatus] <- 0x1800 
Debug: 108469 1217643 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 108482 1217644 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dpc] <- 0x0 
Debug: 108499 1217646 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x0 
Debug: 108532 1217649 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x400006c3  xdebugver=0x1 stopcycle stoptime cause=0x3 prv=0x3
Debug: 108541 1217650 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dcsr] <- 0x4000b6c3  xdebugver=0x1 ebreakm ebreaks ebreaku stopcycle stoptime cause=0x3 prv=0x3
Debug: 108577 1217654 nds32_v5_cmd.c:2391 ndsv5_callback_event_handler(): event = 0x00000002, RESUMED
Debug: 108606 1217658 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 108621 1217659 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x38 
Debug: 108634 1217660 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[mstatus] <- 0x1800 
Debug: 108657 1217663 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 108669 1217664 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dpc] <- 0x80000000 
Debug: 108686 1217665 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x80000000 
Debug: 108698 1217666 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[x17] <- 0x0 
Debug: 108730 1217670 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 108743 1217671 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x10000 
Debug: 108752 1217671 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 108777 1217672 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x3109 
Debug: 108804 1217675 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0xffffffc2 
Debug: 108814 1217676 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x10000 
Debug: 108831 1217678 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 108840 1217678 riscv-013.c:3139 read_memory(): reading 1 words of 1 bytes from 0x3109 = 0x000000c2
Debug: 108862 1217681 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 108875 1217682 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x10000 
Debug: 108884 1217683 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 108909 1217683 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x310a 
Debug: 108936 1217686 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x3525 
Debug: 108946 1217687 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x10000 
Debug: 108963 1217689 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 108972 1217689 riscv-013.c:3139 read_memory(): reading 1 words of 2 bytes from 0x310a = 0x00003525
Debug: 108994 1217692 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 109007 1217693 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x10000 
Debug: 109016 1217694 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 109041 1217695 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x310c 
Debug: 109087 1217699 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 109097 1217700 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x10000 
Debug: 109114 1217701 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 109123 1217702 riscv-013.c:3139 read_memory(): reading 4 words of 4 bytes from 0x310c = 0x00010000
Debug: 109145 1217705 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 109158 1217706 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x10000 
Debug: 109167 1217706 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 109192 1217707 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x311c 
Debug: 109219 1217710 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0xffffff80 
Debug: 109229 1217711 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x10000 
Debug: 109246 1217714 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 109255 1217715 riscv-013.c:3139 read_memory(): reading 1 words of 1 bytes from 0x311c = 0x11104880
User : 109261 1217715 nds_spiflash.c:1364 ndsspi_algorithm_apis_init(): 
flash total size:0x100000:
Info : 109262 1217715 nds_spiflash.c:275 ndsspi_probe(): Found flash device 'nds-design' (ID 0x003525c2), baseaddr = 0x80000000
User : 109263 1217715 nds_spiflash.c:301 ndsspi_probe(): 
probe success
User : 109264 1217715 command.c:546 command_print(): flash 'ndsspi' found at 0x80000000
User : 109288 1217732 nds_spiflash.c:710 ndsspi_write(): 
SPI_WRITE_START
User : 109291 1217732 nds_spiflash.c:749 ndsspi_write(): 
WRITESIZE: 32256
Debug: 109338 1217738 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 109342 1217738 riscv-013.c:3821 write_memory(): writing 1 words of 4 bytes to 0x00003108 = 0x07000008
Debug: 109352 1217739 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x10000 
Debug: 109361 1217740 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 109374 1217740 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x3108 
Debug: 109398 1217743 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 109407 1217744 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x10000 
Debug: 109452 1217748 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 109456 1217748 riscv-013.c:3821 write_memory(): writing 1 words of 2 bytes to 0x0000310c = 0x61290200
Debug: 109466 1217749 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x10000 
Debug: 109475 1217750 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 109488 1217750 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x310c 
Debug: 109512 1217753 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 109521 1217754 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x10000 
Debug: 109559 1217757 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x80000000 
Debug: 109577 1217759 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[x17] = 0x0 
